,Date,Game Location,ID,Tweet,User
492,2019-02-23 01:32:54+00:00,Toronto,1099119880807149568,Here for it. #derozan returns. #wethenorth #raptors @Toronto Raptors https://www.instagram.com/p/BuNLtjQANQm/?utm_source=ig_twitter_share&amp;igshid=1tinhnj2yuef5,aartipole
493,2019-02-23 01:34:41+00:00,Toronto,1099120329539153921,Raptors game. Derozan back in the house. #raptors #wethenorth #allthewayup #viewsfromthe6 #spurs #toronto @demar_derozan @pskills43 #gobig @Scotiabank Arena https://www.instagram.com/p/BuNL6tplGKQ/?utm_source=ig_twitter_share&amp;igshid=s80lowlvhdp9,JimmyWWilliams
494,2019-02-23 01:55:25+00:00,Toronto,1099125547563667458, @Toronto Raptors https://www.instagram.com/p/BuNOSs9lKCt/?utm_source=ig_twitter_share&amp;igshid=18fjcwwh44v9w,mllejodiegrace
495,2019-02-23 02:19:21+00:00,Toronto,1099131567237021696,#LetsGoRaptors @Toronto Raptors https://www.instagram.com/p/BuNQ-rnhK19MPs8exMP9LV5ERbP0_4JX6VD-GM0/?utm_source=ig_twitter_share&amp;igshid=5bg35nlsktlj,waynelcross
496,2019-02-23 02:29:58+00:00,Toronto,1099134238929182721,Just posted a photo @Toronto Raptors https://www.instagram.com/p/BuNSPqLllqp/?utm_source=ig_twitter_share&amp;igshid=1khw0criwhks7,mllejodiegrace
497,2019-02-23 04:01:23+00:00,Toronto,1099157246057996288,"Watching him watch this Thank you @demar_derozan ..you’re always welcome H6ME #raptors #toronto @Toronto, Ontario https://www.instagram.com/khrismai4/p/BuNcA-elDOt/?utm_source=ig_twitter_share&amp;igshid=1c3vlv3lj4y5",khrismaI
498,2019-02-23 05:46:37+00:00,Toronto,1099183729786802176,Now this was special. Thank you @demar_derozan #raptorforlife #provem @raptors @paitoronto @sukhothaifood de_la_jo3l @darrenmclarke @Scotiabank Arena https://www.instagram.com/p/BuNoV-bg7sJ/?utm_source=ig_twitter_share&amp;igshid=813cojzqwtwj,PaiToronto
499,2019-02-23 12:31:03+00:00,Toronto,1099285509791133696,Now that #allstarweekend2019 is over its #backtowork with @matterofkat and our #WeTheNorth faithful FANS . . All love in the building for one of the Greatest @Raptors of all time… https://www.instagram.com/p/BuOXB01ALyo/?utm_source=ig_twitter_share&amp;igshid=1eq0h1834ir3z,strizzzy
500,2019-02-23 12:55:02+00:00,Toronto,1099291543796469760,San Antonio DeMar DeRozan does a twirling jump shot scoring a basket over Toronto Raptors Serge Ibaka at the Scotiabank Arena. #demarderozan #sanantoniospurs… https://www.instagram.com/p/BuOZxJrgtH-lrdHfZidDjO1xTkIgfdzkX0v56g0/?utm_source=ig_twitter_share&amp;igshid=1uz90iobxle4l,nturchiarophoto
501,2019-02-23 12:57:58+00:00,Toronto,1099292282300313603,San Antonio DeMar DeRozan controls a ball as Toronto Raptors Kyle Lowry defends at the Scotiabank Arena. #demarderozan #sanantoniospurs #nba… https://www.instagram.com/p/BuOaHOZgQt2TD890V2SDD8NYdzxxrsUncevTKc0/?utm_source=ig_twitter_share&amp;igshid=kq35a6nq4k79,nturchiarophoto
502,2019-02-23 13:03:35+00:00,Toronto,1099293695491403776,San Antonio Spurs and former Toronto Raptors Jakob Poeltl slam dunks a ball scoring a basket against the Toronto Raptors at Scotiabank Arena. #jakobpoeltl… https://www.instagram.com/p/BuOawaZASW-hQNlCNaZb6rAt8NvO1l0IMvOakk0/?utm_source=ig_twitter_share&amp;igshid=dfks8asc1g0i,nturchiarophoto
503,2019-02-23 14:41:56+00:00,Toronto,1099318447085735936,Raptors vs Spurs #guiness @Coopers Pub https://www.instagram.com/p/BuOmAjoAmj-REteHov-L1ei4s8N5UVpb6et9Lo0/?utm_source=ig_twitter_share&amp;igshid=13rxkbjaipsfx,keithlumapas
504,2019-02-23 14:56:18+00:00,Toronto,1099322060696743936,Raptors v Spurs 1.1 sec to play. #torontoraptors #raptors #nba #scotiabankarena #basketball @Scotiabank Arena https://www.instagram.com/p/BuOnp2tlJM9/?utm_source=ig_twitter_share&amp;igshid=19mdiebl817an,madasahammer
505,2019-02-23 17:39:40+00:00,Toronto,1099363175370317829,Amazing time watching our @raptors and OUR @demar_derozan. Tribute Video was well done and definitely well deserved for the best Raptor ever. Me and the homies… https://www.instagram.com/p/BuO6WTQAIt6NesxfJaHeYWN6Xd0ZUIBaOcFT_80/?utm_source=ig_twitter_share&amp;igshid=gdb1szqxxs6z,DarrenMClarke
506,2019-02-23 19:09:50+00:00,Toronto,1099385863325138944,Lowry & DeRozan. . ( Photo: @nbaontnt) . #kylelowry #lowry #demarderozan #derozan #toronto #raptors #sanantonio #spurs #nba #basketball #baloncesto #whataplaynba en… https://www.instagram.com/whataplaynba/p/BuPEql9Fijy/?utm_source=ig_twitter_share&amp;igshid=s9vmr3ias79o,whataplaynba
507,2019-02-23 20:36:54+00:00,Toronto,1099407775191359488,Super Fan meets Super Star. Toronto Raptors Super Fan Nav Bhatia talks with San Antonio Spurs DeMar DeRozan before a game against the Toronto Raptors at… https://www.instagram.com/p/BuPOoZ_gDJ8NuHn6DbMlxQJFe6vJMtzq9zLag00/?utm_source=ig_twitter_share&amp;igshid=4aihw4vjkcd4,nturchiarophoto
508,2019-02-23 20:48:35+00:00,Toronto,1099410716195467265,San Antonio Spurs DeMar DeRozan sits on the bench prior to the start against the Toronto Raptors at Scotiabank Arena. #demarderozan #sanantoniospurs #nba… https://www.instagram.com/p/BuPP-H0g6tlOZeDLhbz2F_4ClHJET5SfngIlEg0/?utm_source=ig_twitter_share&amp;igshid=cf9ajsb30gs9,nturchiarophoto
509,2019-02-23 21:09:39+00:00,Toronto,1099416018949046272,Photo in today’s Sports Section of The Globe and Mail from last nights San Antonio Spurs at Toronto Raptors game at Scotiabank Arena. #demarderozan… https://www.instagram.com/p/BuPSYfrAPugHJxszSdsqLTUy2CzX-89v6DnwUY0/?utm_source=ig_twitter_share&amp;igshid=q8xu2f8pjs9z,nturchiarophoto
510,2019-02-24 14:17:29+00:00,Toronto,1099674678795264000,"Part Three! Look at that Devil 16, looks like the bat mobile! Ya I want that Raptor in the show room! #autoshow2019 @Metro Toronto Convention Centre https://www.instagram.com/p/BuRIAB1hVRD/?utm_source=ig_twitter_share&amp;igshid=7yns90yxkm8d",oddjobsRmythang
511,2019-02-24 15:32:39+00:00,Toronto,1099693596909830144,The “Degrassi Game” was well received by the fans at the Raptors 905 game yesterday! #RoadToTheSix @Paramount Fine Foods Centre https://www.instagram.com/p/BuRQmzllMJ_/?utm_source=ig_twitter_share&amp;igshid=10nserk139nht,spursinthe6
512,2019-02-24 17:55:55+00:00,Toronto,1099729650559836160,Basketball World Toronto is at the Paramount Fine Foods Centre today for the Raptors 905 game vs Sioux Falls Come visit us at Section 6 to learn more about our programs. Check back later… https://www.instagram.com/p/BuRhAYqgZna/?utm_source=ig_twitter_share&amp;igshid=1bbf4qlrgtb5y,BWTbasketball
513,2019-02-24 18:01:37+00:00,Toronto,1099731086777577472,Toronto style... what's up... #ganster #torontolife #raptors #thebigsix #canadagoose #torontoinsta #cool #girlswhokick #whatsup #cntower #torontoraptors #canada #snow… https://www.instagram.com/jadeyduffield/p/BuRhqICABO6/?utm_source=ig_twitter_share&amp;igshid=1udvt7m80qord,jadeyduffield
514,2019-02-24 19:22:49+00:00,Toronto,1099751521636368384,GO RAPTORS GO!!!!!! #wethenorth @Scotiabank Arena https://www.instagram.com/p/BuRq8xchOMr/?utm_source=ig_twitter_share&amp;igshid=1mssapnd309nt,DemicheleMatt
515,2019-02-24 20:05:51+00:00,Toronto,1099762352088465408,Just one of those days with @retroandrea! Thanks @mastercardca! #StartSomethingPriceless #Raptors #RTZ #The6ix @Scotiabank Arena https://www.instagram.com/p/BuRv364hT_O/?utm_source=ig_twitter_share&amp;igshid=10zc9r0fr71bb,ShawnyRHarvey
516,2019-02-24 20:21:24+00:00,Toronto,1099766263381925888,"When @jenni_cap calls you up with courtside @raptors tickets 5 mins after Jeremy Lin gets traded over. (at @ScotiabankArena for @Raptors @Orlando_Magic in Toronto, Ontario)",smoozle
517,2019-02-24 20:54:29+00:00,Toronto,1099774589675040769,"Custom @mitchell_ness @raptors Dad Hat by rippedandlit $50 @Toronto, Ontario https://www.instagram.com/p/BuR1cIMlH7h/?utm_source=ig_twitter_share&amp;igshid=outcfp7hi34p",TheVintageWave
518,2019-02-24 21:16:12+00:00,Toronto,1099780053053911047,Raptors down by 10 and someone is really happy about it #sarcastic #hungoverraptors @Scotiabank Arena https://www.instagram.com/p/BuR37JQByM3/?utm_source=ig_twitter_share&amp;igshid=ssnas9jhybqw,DumbHype
519,2019-02-24 22:47:10+00:00,Toronto,1099802948354269184,It’s like playing on a cloud as San Antonio Spurs DeMar DeRozan controls a ball and Toronto Raptors Danny Green defends at Scotiabank Arena. #demarderozan… https://www.instagram.com/p/BuSCVm_guykQeXm1QW8t3TaiqHbogqLGSuluow0/?utm_source=ig_twitter_share&amp;igshid=kzcywyzs78ul,nturchiarophoto
520,2019-02-24 23:02:54+00:00,Toronto,1099806904157523968,San Antonio Spurs DeMar DeRozan appears to have a showdown with Toronto Raptors Kawhi Leonard at the Scotiabank Arena. #demarderozan #kawhileonard #nba… https://www.instagram.com/p/BuSEIvOAguAz58zYstLC2j6f_ptCc9ODLqY-pU0/?utm_source=ig_twitter_share&amp;igshid=f4mafie4ugdh,nturchiarophoto
521,2019-02-25 00:31:11+00:00,Toronto,1099829125424984065,Sunday theatre the only two guys wearing @raptors jerseys! when two worlds collide. jukeboxheromusical @torontolife #theatre #musicaltheatre #toronto #raptors #wethenorth @Ed Mirvish… https://www.instagram.com/p/BuSOPV3hJNo/?utm_source=ig_twitter_share&amp;igshid=1mgfjlsqru773,apaxintransit
522,2019-02-25 01:10:13+00:00,Toronto,1099838947721539584,"All We Do Is WINWINWIN What An Amazing Night Raptors For The WIN Derozan For The L, But You Will Always Have The Of The 6. The Atmosphere Was Electric praneet.a Your Still Crazy … https://www.instagram.com/p/BuSSs_bAnA1/?utm_source=ig_twitter_share&amp;igshid=75hnb6rz8bi",DJMarlove
523,2019-02-25 01:40:19+00:00,Toronto,1099846519660912641,It was all about #FAMALAY tonight @raptors game! #WRECKINGCREW @matterofkat @4korners @ishdisturber 95theraptor @patnettos @tanjaovsenik #ateam iluvlola All . . #WeTheNorth… https://www.instagram.com/p/BuSWJXoAGtp/?utm_source=ig_twitter_share&amp;igshid=yd9g7o6xfoo9,strizzzy
524,2019-02-25 01:48:06+00:00,Toronto,1099848480862814208,San Antonio Spurs DeMar DeRozan has it tough with Toronto Raptors Serge Ibaka during a game at Scotiabank Arena. #demarderozan #sergeibaka #torontoraptors #nba… https://www.instagram.com/p/BuSXCvNA_eDYnzoGN3gbh6LevqOJ84L8mx4G7w0/?utm_source=ig_twitter_share&amp;igshid=9kxsd9k9lemk,nturchiarophoto
525,2019-02-25 01:59:18+00:00,Toronto,1099851297463840768,Toronto Raptors Kyle Lowry reacts after the referee called him out of bounds which was reviewed and overturned during late in the fourth quarter against the… https://www.instagram.com/p/BuSYUvoAieWugDTEbO5LGd4UpKTuIqtwfklWaE0/?utm_source=ig_twitter_share&amp;igshid=1hdqmikw0axp3,nturchiarophoto
526,2019-02-25 02:33:34+00:00,Toronto,1099859923838488576,Orlando Magic defeats Toronto Raptors (113-98) #NBA #basketball #orlandomagic #orlando #magic #torontoraptors #toronto #raptors #sunday #funday #lovethisgame #championship #usa… https://www.instagram.com/p/BuScPz2ljaU/?utm_source=ig_twitter_share&amp;igshid=dd4u3yccvdqe,RodriguesPhelps
527,2019-02-25 05:08:18+00:00,Toronto,1099898863941382144,My first experience of watching live NBA game in Toronto! Still feel like unreal to me. Great visual feast though Raptors lost because Kawaii went through a… https://www.instagram.com/p/BuSt89rH5V7DSb8wUvsoUz6HOF2jw-UtkJKXj80/?utm_source=ig_twitter_share&amp;igshid=10l8o8zk1j0lg,Kenyon0816
528,2019-02-25 14:21:51+00:00,Toronto,1100038167325888512,#MambaMondays @kobebryant The Raptor Killer hits 3 straight clutch 3’s vs @raptors #LakeShow #WeTheNorth . . . . #mambamentality #demarderozan #kb24 #kobe #kylelowry #blackmamba… https://www.instagram.com/p/BuTtQQMAn9I/?utm_source=ig_twitter_share&amp;igshid=6igq5x0a6sr0,MikeandDrewShow
529,2019-02-25 17:07:39+00:00,Toronto,1100079891339341826,"Raptors Today with @Paul__Jones and shermanhamilton! Big game coming up tomorrow night! @TheToniFrancis @Toronto, Ontario https://www.instagram.com/p/BuUARoshHzlIGVnftxIypFK7PeVRqY0foxURBY0/?utm_source=ig_twitter_share&amp;igshid=uigwxrn8wemq",AlexanderFrazao
530,2019-02-25 22:40:09+00:00,Toronto,1100163567729369088,Team Knights U12 at the RAPTORS 905 on the weekend while the rest of the boys was at the HoopCity All Stars representing Team Knights. Fund weekend with parents and coaches. #raptors905… https://www.instagram.com/p/BuUmU3qn0_m/?utm_source=ig_twitter_share&amp;igshid=1exgm60b2jfux,BillyKNIGHTS
531,2019-02-25 23:38:25+00:00,Toronto,1100178230194126848,Big boy can move . . gtasportsplex . . #basketball #bucks #nba #ballers #strong #dancemoves #raptors #the6 #sports #fans #playoffs #soccer #hockey #tradedeadline #volleyball #fun… https://www.instagram.com/p/BuUsc33g2VV/?utm_source=ig_twitter_share&amp;igshid=bdn88opnsxmf,vaughansports
532,2019-02-26 23:52:10+00:00,Toronto,1100544079018901504,Tonight 8PM EST celtics vs @raptors #BOSvsTOR #CelticsvsRaptors scotiabankarena For a clash of Elite of the Eastern Conference. Come on Celtics Fans #CUSRISE #CelticNation #RiseUP… https://www.instagram.com/p/BuXTXQSARrl/?utm_source=ig_twitter_share&amp;igshid=pyrrkhq2yx6j,BASSTHOV3N
533,2019-02-27 00:08:44+00:00,Toronto,1100548251164524545,Welcome back Kawhi!! #raptors @Scotiabank Arena https://www.instagram.com/p/BuXVQxXnMnZxkRkE-VlCtZTdgUktZOtyCuXdkQ0/?utm_source=ig_twitter_share&amp;igshid=n9rs765brk7g,megucciardi
534,2019-02-27 00:46:02+00:00,Toronto,1100557634380419072,"Never missed a home #raptors game. The legendary Superfan, Nav Bhatia! @Scotiabank Arena https://www.instagram.com/p/BuXZhqShjjO/?utm_source=ig_twitter_share&amp;igshid=4xo0unun4kmr",advicepyro
535,2019-02-27 01:31:44+00:00,Toronto,1100569136684457984,Raptors vs Celtics @Toronto Raptors https://www.instagram.com/p/BuXewq9nGen/?utm_source=ig_twitter_share&amp;igshid=1hjfaa3ya5bwd,dmckoel
536,2019-02-27 02:19:44+00:00,Toronto,1100581216669954048,Back in Toronto for Evan’s first Raptors game!! Huge tilt versus the Boston Celtics. Thank you so much popshopgropp for the generosity!! #Raptors #torontoraptors #6ix @Scotiabank Arena https://www.instagram.com/p/BuXkQDKlwnZ/?utm_source=ig_twitter_share&amp;igshid=bo56bmd6juqw,nowontheteegolf
537,2019-02-27 02:19:50+00:00,Toronto,1100581239809953792,Taking in the #raptors game vs. #BostonCeltics #playoffenergy @Scotiabank Arena https://www.instagram.com/ampapaya/p/BuXkQ5EAjz9/?utm_source=ig_twitter_share&amp;igshid=iarp8cw122ro,APapayanis
538,2019-02-27 02:52:22+00:00,Toronto,1100589427322224642,"Let’s go, @Raptors! This cutie is on a date with Daddy watching basketball from the box. Wondering how excited she is to be up late on a school night? Check out the video in my… https://www.instagram.com/p/BuXn_FkHbHP/?utm_source=ig_twitter_share&amp;igshid=1a2c59mt5n81g",MeDeniseWild
539,2019-02-27 02:53:01+00:00,Toronto,1100589593567481856,Harold & Kumar go to a Raptors game. @Scotiabank Arena https://www.instagram.com/p/BuXoD1DgdgM/?utm_source=ig_twitter_share&amp;igshid=1jcpywoj85ty8,SannaKula
540,2019-02-27 03:35:37+00:00,Toronto,1100600314942517248,Toronto Raptors defeats Boston Celtics (118-95) #NBA #basketball #canada #torontoraptors #toronto #raptors #boston #bostonceltics #celtics #tuesday #tuesdaynight #lovethisgame #usa… https://www.instagram.com/p/BuXs8AglUsi/?utm_source=ig_twitter_share&amp;igshid=u17hf84t4zl1,RodriguesPhelps
541,2019-02-27 04:23:09+00:00,Toronto,1100612276829257734,Big win by the Raptors tonight. #raptors #nbacanada #toronto #boston #celtics #views #viewsfromthe6 #courtside #wethenorth #gobig #allthewayup @Scotiabank Arena https://www.instagram.com/p/BuXyYKhF_Vj/?utm_source=ig_twitter_share&amp;igshid=15dx03jkmuig8,JimmyWWilliams
542,2019-02-27 05:46:57+00:00,Toronto,1100633365986902017,First raptors game with my date #wethenorth #goraptors @Scotiabank Arena https://www.instagram.com/p/BuX7936FQgd/?utm_source=ig_twitter_share&amp;igshid=1kdn7qnpdksom,hgtasm
543,2019-02-27 06:53:56+00:00,Toronto,1100650219463757824,This beautiful thing is happening!!! I am SOOO EXCITED AND HAPPY to announce I'll be DJing the halftime and the @nba game March 5th (@raptors vs. @houstonrockets ) in honour of… https://www.instagram.com/p/BuX_2zin69U/?utm_source=ig_twitter_share&amp;igshid=ruoxqui44o42,yourgirlflav
544,2019-02-27 07:30:19+00:00,Toronto,1100659377302695938,Got lots of love for the 2 guys with the vision and initiative to start the @raptors franchise. HOF'er @iamisiahthomas and John Bitove. #Raptors #rtz @Scotiabank Arena https://www.instagram.com/p/BuYHy9DA8gS/?utm_source=ig_twitter_share&amp;igshid=o5rhd7xrsmro,Paul__Jones
545,2019-02-27 11:45:47+00:00,Toronto,1100723665690333185,Are the celtics still your favorite to come out the East? #WeTheNorth #CUsRise . . . . #torontoraptors #kawhileonard #nba #canada #raptors #kyrieirving #terryrozier #kawhi… https://www.instagram.com/p/BuYkuhEgrkx/?utm_source=ig_twitter_share&amp;igshid=1u6e6mt8v2nn2,MikeandDrewShow
546,2019-02-27 14:14:01+00:00,Toronto,1100760970790621184,2 #Lithuanian celebrity items in one #charity auction. Event for @kidcopcomputer last night. #goodCause #Basketball #Ballet @gaynorminden nationalballet @jvalanciunas @raptors… https://www.instagram.com/p/BuY1_onFuML/?utm_source=ig_twitter_share&amp;igshid=wsujr4vauhhz,JurgitaDronina
547,2019-02-27 18:58:02+00:00,Toronto,1100832446101245953,Big Raptors Win Last Night #toronto #raptors #rtz #north #wtn #wethenorth #The6ix @Scotiabank Arena https://www.instagram.com/p/BuZWf1unImJ/?utm_source=ig_twitter_share&amp;igshid=1apojdza70bcc,JyotiiB
548,2019-02-27 22:25:14+00:00,Toronto,1100884590195961856,This Friday! Come thru e11eventoronto for that resto vibe post raptors thing! foreigncitymusicto @e11even https://www.instagram.com/p/BuZuNhblERD/?utm_source=ig_twitter_share&amp;igshid=1h5ao0za2z9zr,dj_boj
549,2019-02-27 23:30:46+00:00,Toronto,1100901080597061634,Steph curry ... In the beginning . . gtasportsplex . . #basketball #funny #comedy #baller #nba #raptors #stephcurry #goldenstatewarriors #playoffs #lebronjames #kawhileonard… https://www.instagram.com/p/BuZ1HU1FShg/?utm_source=ig_twitter_share&amp;igshid=jg95v4mb6pw6,vaughansports
550,2019-02-28 00:52:24+00:00,Toronto,1100921627259400193,Big W over the Celtics #WeTheNorth #Raptors #NBA #Celtics #Toronto #TheSix #Canada #Latergram @Scotiabank Arena https://www.instagram.com/p/BuZ_DcLghWX/?utm_source=ig_twitter_share&amp;igshid=kszt39ft9hv0,TheHammered
551,2019-02-28 03:18:05+00:00,Toronto,1100958289725018112,I've never been overly invested in sports... but I've always loved dinosaurs! Let's Go Raptors! Competed &amp; won some tickets at work &amp; was joined by some of the best G… https://www.instagram.com/kris.arnold/p/BuaPuQCHw8G/?utm_source=ig_twitter_share&amp;igshid=77cabprt524b,kristaarnold5
552,2019-02-28 04:52:53+00:00,Toronto,1100982146213257217,Great to be part of the #RapCitySocial at Rebel Nightclub this year! So many #WeTheNorth fans and the @raptors team mixing it up tonight! @matterofkat @4korners ( #WrekingCrew ) mbdevlin… https://www.instagram.com/p/BuaakUHge5n/?utm_source=ig_twitter_share&amp;igshid=1qtrf1f5m527a,strizzzy
553,2019-02-28 09:01:07+00:00,Toronto,1101044617426944000,After a day trying to fly back to #the6ix and @raptors rebeltoronto event .. big snow storm .. so delayed hours but managed to get to @efs_toronto and celebrate @djstephfloss birthday… https://www.instagram.com/p/Bua2P78gfCk/?utm_source=ig_twitter_share&amp;igshid=94dknvhotbv4,andreabolley
